     9999.
       10.
       74.
    0.4241962244E+00    0.1501917548E+00    0.2525000000E+01
   -0.2857142857E+00    0.9583148475E+00    0.3624807363E-15
   -0.3809523810E+00    0.9245946590E+00   -0.3624807363E-15
       82.       25.       49.    0.1000000000E+00
    0.4160675965E+00    0.1714285714E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       83.       46.       50.    0.5000000000E-01
    0.0000000000E+00    0.4250000000E+00    0.2525000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       84.       49.       50.    0.5309865884E+00
    0.2503568881E+00    0.3739270364E+00    0.2525000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.1330368459E-14
   -0.1000000000E+01    0.5543201912E-15    0.1330368459E-14
       85.       33.       50.    0.1000000000E+00
    0.0000000000E+00    0.4500000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       86.       47.       51.    0.7500000000E-01
    0.4671784882E+00    0.1392857143E+00    0.2525000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       87.       52.       51.    0.1521196433E+00
    0.5195000144E+00    0.7579403063E-01    0.2525000000E+01
   -0.3318663778E-15    0.1000000000E+01    0.4073945879E-14
   -0.2857142857E+00    0.9583148475E+00   -0.4073945879E-14
       88.       48.       52.    0.7500000000E-01
    0.4875000000E+00    0.0000000000E+00    0.2525000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       89.       18.       51.    0.1000000000E+00
    0.5031152949E+00    0.1500000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       90.        5.       52.    0.1000000000E+00
    0.5250000000E+00    0.0000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       91.       49.       53.    0.7500000000E-01
    0.4507398963E+00    0.1857142857E+00    0.2525000000E+01
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       92.       51.       53.    0.5306407530E-01
    0.4948955951E+00    0.1752237139E+00    0.2525000000E+01
   -0.2857142857E+00    0.9583148475E+00    0.3106977740E-15
   -0.3809523810E+00    0.9245946590E+00   -0.3106977740E-15
       93.       26.       53.    0.1000000000E+00
    0.4854121960E+00    0.2000000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       94.       50.       54.    0.7500000000E-01
    0.0000000000E+00    0.4875000000E+00    0.2525000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       95.       53.       54.    0.6194843531E+00
    0.2920830361E+00    0.4362482092E+00    0.2525000000E+01
   -0.3809523810E+00    0.9245946590E+00   -0.1900526370E-15
   -0.1000000000E+01   -0.2850789554E-15    0.1900526370E-15
       96.       34.       54.    0.1000000000E+00
